name,code,childrenUrl,comment,url
"Structura fluxurilor migratiei interne urbane si rurale, determinate de schimbarea domiciliului",POP311A,matrix,,matrix
"Emigranti temporar pe grupe de varsta si varste, sexe",POP320A,matrix,,matrix
"Emigranti temporar pe grupe de varsta, sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP320C,matrix,,matrix
"Imigranti temporar pe grupe de varsta si varste, sexe",POP321A,matrix,,matrix
"Imigranti temporar pe grupe de varsta, sexe, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",POP321C,matrix,,matrix
"Preturile medii lunare si anuale ale produselor agricole vandute in pietele agroalimentare/ oboare, pe judete si localitati",PPA101A,matrix,,matrix
"Preturile medii de achizitie ale principalelor produse agricole pe total tara si pe judete, pe ani si in perioade cumulate (1.01-31.03; 1.01-30.06; 1.01-30.09; 1.01-31.12)",PPA102B,matrix,,matrix
"Preturile medii de achizitie ale principalelor produse agricole, pe total tara si pe regiuni de dezvoltare, pe ani, luni si trimestre",PPA102C,matrix,,matrix
"Preturile medii ale principalelor produse agricole pe total tara, pe ani, luni si trimestre",PPA103A,matrix,,matrix
Indicii preturilor productiei industriale pe total (piata interna si piata externa) pe activitati (diviziuni) CAEN Rev.2 si mari grupe industriale - evolutia lunara - 2015 = 100,PPI1030,matrix,,matrix
Indicii preturilor productiei industriale pentru piata interna pe activitati (diviziuni) CAEN Rev.2 si mari grupe industriale - evolutia lunara - 2015 = 100,PPI1031,matrix,,matrix
Indicii preturilor productiei industriale pentru piata externa pe activitati (diviziuni) CAEN Rev.2 si mari grupe industriale - evolutia lunara - 2015 = 100,PPI1032,matrix,,matrix
Indicii preturilor productiei industriale pe total (piata interna si piata externa) pe activitati (clase) CAEN Rev.2 - evolutia lunara - 2015 = 100,PPI1033,matrix,,matrix
Indicii preturilor productiei industriale pentru piata interna pe activitati (clase) CAEN Rev. 2 - evolutia lunara - 2015 = 100,PPI1034,matrix,,matrix
Indicii preturilor productiei pentru servicii - evolutia trimestriala - 2015 = 100,PPS103A,matrix,,matrix
Valoarea serviciilor prestate pentru populatie pe categorii de servicii CAEN Rev.1 si forme de proprietate,PSC101B,matrix,,matrix
Valoarea serviciilor prestate pentru populatie pe activitati CAEN Rev.2 si forme de proprietate,PSC101C,matrix,,matrix
Valoarea serviciilor prestate pentru agenti economici pe categorii de servicii CAEN Rev.1 si forme de proprietate,PSC102A,matrix,,matrix
Valoarea serviciilor prestate pentru agenti economici pe categorii de servicii CAEN Rev.2 si forme de proprietate,PSC102B,matrix,,matrix
"Valoarea serviciilor de transporturi, posta si telecomunicatii pe activitati CAEN Rev.1 si forme de proprietate",PSC103A,matrix,,matrix
Indicii serviciilor comerciale prestate pentru populatie pe activitati CAEN Rev.1 - an baza=1993,PSC104A,matrix,,matrix
Indicii serviciilor comerciale prestate pentru populatie pe activitati CAEN Rev.1 - an baza = an precedent,PSC104B,matrix,,matrix
Indicii serviciilor comerciale prestate pentru populatie pe activitati CAEN Rev.2 - an baza = an precedent,PSC104C,matrix,,matrix
"Indicii volumului cifrei de afaceri in serviciile de piata pentru populatie, serie bruta - an de baza 2015",PSC107O,matrix,,matrix
"Indicii volumului cifrei de afaceri in serviciile de piata pentru populatie, serie ajustata cu numarul de zile lucratoare si de sezonalitate - an de baza 2015",PSC107P,matrix,,matrix
"Indicii volumului cifrei de afaceri in serviciile de piata pentru populatie, serie ajustata cu numarul de zile lucratoare - an de baza 2015",PSC107R,matrix,,matrix
"Indicii valorici ai cifrei de afaceri in serviciile de piata pentru populatie, serie bruta - an de baza 2015",PSC107S,matrix,,matrix
"Indicii valorici ai cifrei de afaceri in serviciile de piata pentru populatie, serie ajustata cu numarul de zile lucratoare si de sezonalitate - an de baza 2015",PSC107T,matrix,,matrix
"Indicii valorici ai cifrei de afaceri in serviciile de piata pentru populatie, serie ajustata cu numarul de zile lucratoare - an de baza 2015",PSC107U,matrix,,matrix
"Indicii valorici ai cifrei de afaceri  pentru servicii de piata prestate in special intreprinderilor, serie bruta - an de baza 2015",PSC108G,matrix,,matrix
"Indicii valorici ai cifrei de afaceri  pentru servicii de piata prestate in special intreprinderilor, serie ajustata cu numarul de zile lucratoare si de sezonalitate - an de baza 2015",PSC108H,matrix,,matrix
"Indicii valorici ai cifrei de afaceri  pentru servicii de piata prestate in special intreprinderilor, serie ajustata cu numarul de zile lucratoare - an de baza 2015",PSC108I,matrix,,matrix
"Indicii de productie ai cifrei de afaceri pentru servicii de piata prestate in special intreprinderilor, serie bruta - an de baza 2015",PSC108J,matrix,,matrix
"Indicii de productie ai cifrei de afaceri pentru servicii de piata prestate in special intreprinderilor, serie ajustata cu numarul de zile lucratoare si de sezonalitate - an de baza 2015",PSC108K,matrix,,matrix
"Indicii de productie ai cifrei de afaceri pentru servicii de piata prestate in special intreprinderilor, serie ajustata cu numarul de zile lucratoare - an de baza 2015",PSC108L,matrix,,matrix
"Unitati de posta, pe tipuri de unitati",PTT101A,matrix,,matrix
"Unitati de posta, pe macroregiuni, regiuni de dezvoltare si judete",PTT101B,matrix,,matrix
"Volumul activitatii de posta, pe categorii de prestatii de posta, macroregiuni, regiuni de dezvoltare si judete",PTT102A,matrix,,matrix
"Abonamente radio pe medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",PTT102B,matrix,,matrix
"Unitati cu servicii de telefonie si telegrafie pentru public, pe macroregiuni, regiuni de dezvoltare si judete",PTT103A,matrix,,matrix
"Volumul activitatii de telefonie, pe categorii de activitati, pe macroregiuni, regiuni de dezvoltare si judete",PTT104A,matrix,,matrix
Activitati de telefonie pe retele telefonice,PTT104B,matrix,,matrix
"Capacitatea  centralelor telefonice locale echipate, pe tipuri de centrale, macroregiuni, regiuni de dezvoltare si judete",PTT105A,matrix,,matrix
"Posturi telefonice, pe macroregiuni, regiuni de dezvoltare si judete",PTT106A,matrix,,matrix
"Capacitatea centralelor telefonice locale in functiune, pe tipuri de centrale, macroregiuni, regiuni de dezvoltare si judete",PTT107A,matrix,,matrix
"Capacitatea echipata a centralelor telegrafice, pe macroregiuni, regiuni de dezvoltare si judete",PTT108A,matrix,,matrix
"Statii de radiodifuziune, pe forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",PTT109A,matrix,,matrix
"Statii de televiziune, pe forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",PTT110A,matrix,,matrix
"Translatoare de radio si televiziune, pe feluri de translatoare, forme de proprietate, pe macroregiuni, regiuni de dezvoltare si judete",PTT111A,matrix,,matrix
"Abonamente de televiziune, pe macroregiuni, regiuni de dezvoltare si judete",PTT112A,matrix,,matrix
"Intreprinderi active, numarul mediu de salariati  si cifra de afaceri pe activitati ale economiei nationale la nivel de clase CAEN Rev.2 si clase de marime dupa numarul de salariati",RSI101A,matrix,,matrix
Institutii ale administratiei publice si numarul mediu de salariati pe activitati ale economiei nationale la nivel de clase CAEN Rev.2 si clase de marime dupa numarul de salariati,RSI101B,matrix,,matrix
"Organizatii ale administratiei private si numarul mediu de salariati, pe activitati ale economiei nationale la nivel de clase CAEN Rev.2 si clase de marime dupa numarul de salariati",RSI101C,matrix,,matrix
Numar mediu de salariati pe sectoare de activitate potrivit prevederilor HG. 1260/2011 privind sectoarele de activitate stabilite conform Legii 62/2011,RSI101D,matrix,,matrix
Numar mediu de salariati pe sectoare de activitate potrivit prevederilor HG. 171/2023 privind sectoarele de activitate stabilite conform Legii 367/2022,RSI101E,matrix,,matrix
"Unitati sanitare pe categorii de unitati, forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",SAN101A,matrix,,matrix
"Unitati sanitare pe categorii de unitati, forme de proprietate, judete si localitati",SAN101B,matrix,,matrix
"Paturi de spital aferente anumitor specialitati medicale, la sfarsitul anului",SAN102A,matrix,,matrix
"Paturi in unitatile sanitare pe categorii de unitati sanitare, forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",SAN102B,matrix,,matrix
"Paturi in unitatile sanitare pe categorii de unitati sanitare, forme de proprietate, judete si localitati",SAN102C,matrix,,matrix
"Copii inscrisi in crese pe macroregiuni, forme de proprietate, regiuni de dezvoltare si judete",SAN103A,matrix,,matrix
"Copii inscrisi in crese pe forme de proprietate, judete si localitati",SAN103B,matrix,,matrix
"Personalul medico-sanitar pe categorii, forme de proprietate, sexe, macroregiuni, regiuni de dezvoltare si judete",SAN104A,matrix,,matrix
"Personalul medico-sanitar pe categorii, forme de proprietate, judete si localitati",SAN104B,matrix,,matrix
"Pacienti iesiti din spital, pe clase de boli",SAN105A,matrix,,matrix
"Asistenta medicala de urgenta, pe elemente specifice",SAN107A,matrix,,matrix
"Activitatea de recoltare si conservare a sangelui, pe elemente specifice, in unitati proprietate majoritar de stat",SAN108A,matrix,,matrix
Cazuri noi de imbolnavire prin unele boli infectioase si parazitare,SAN109A,matrix,,matrix
"Cazuri noi de imbolnavire, pe clase de boli, declarate de medicii de familie",SAN109B,matrix,,matrix
"Repartizarea persoanelor admise la tratament, ca urmare a consumului de droguri, pe sexe",SAN110A,matrix,,matrix
"Repartizarea persoanelor admise la tratament, ca urmare a consumului de droguri, pe  grupe de varsta",SAN110B,matrix,,matrix
"Repartizarea persoanelor admise la tratament, ca urmare a consumului de droguri, pe tipuri de droguri",SAN110C,matrix,,matrix
Pragul saraciei relative,SAR101A,matrix,,matrix
"Rata saraciei relative, pe sexe",SAR102A,matrix,,matrix
"Rata saraciei relative, pe grupe de varsta",SAR102B,matrix,,matrix
" Rata saraciei relative, dupa tipul gospodariei",SAR102C,matrix,,matrix
"Rata saraciei relative, pe macroregiuni si  regiuni de dezvoltare",SAR102D,matrix,,matrix
"Rata saraciei relative a persoanelor de 18 ani si peste, dupa activitatea principala",SAR103A,matrix,,matrix
"Rata saraciei relative inainte de transferurile sociale, inclusiv pensiile, pe sexe",SAR104A,matrix,,matrix
"Rata saraciei relative inainte de transferurile sociale, inclusiv pensiile, pe grupe de varsta
",SAR104B,matrix,,matrix
"Rata saraciei relative inainte de transferurile sociale, exclusiv pensiile, pe sexe",SAR105A,matrix,,matrix
"Rata saraciei relative inainte de transferurile sociale, exclusiv pensiile, pe grupe de varsta",SAR105B,matrix,,matrix
"Indicele inegalitatii veniturilor, pe grupe de varsta",SAR106A,matrix,,matrix
Coeficientul Gini,SAR107A,matrix,,matrix
Rata deprivarii materiale din punct de vedere economic,SAR108A,matrix,,matrix
Rata deprivarii materiale din punct de vedere al inzestrarii cu unele bunuri de folosinta indelungata,SAR109A,matrix,,matrix
Rata deprivarii materiale din punct de vedere al conditiilor de locuit,SAR110A,matrix,,matrix
"Rata riscului de saracie sau excluziune sociala (AROPE), pe sexe",SAR111A,matrix,,matrix
"Rata riscului de saracie sau excluziune sociala (AROPE), pe grupe de varsta",SAR111B,matrix,,matrix
"Rata riscului de saracie sau excluziune sociala (AROPE), pe macroregiuni si regiuni de dezvoltare",SAR111C,matrix,,matrix
"Rata riscului de saracie sau excluziune sociala (AROPE) a persoanelor de 18 ani si peste, dupa activitatea principala",SAR111D,matrix,,matrix
"Rata deprivarii materiale severe, pe sexe",SAR112A,matrix,,matrix
"Rata deprivarii materiale severe, pe grupe de varsta",SAR112B,matrix,,matrix
"Rata deprivarii materiale severe, pe macroregiuni si regiuni de dezvoltare",SAR112C,matrix,,matrix
"Rata persoanelor de sub 60 ani din gospodariile cu intensitate foarte redusa a muncii, pe sexe",SAR113A,matrix,,matrix
"Rata persoanelor de sub 60 ani din gospodariile cu intensitate foarte redusa a muncii, pe grupe de varsta",SAR113B,matrix,,matrix
" Rata persoanelor de sub 60 ani din gospodariile cu intensitate foarte redusa a muncii, pe macroregiuni si regiuni de dezvoltare",SAR113C,matrix,,matrix
"Rata riscului de saracie sau excluziune sociala (AROPE-definitie noua), pe sexe si grupe de varsta",SAR114A,matrix,,matrix
"Rata riscului de saracie sau excluziune sociala (AROPE-definitie noua), pe macroregiuni si regiuni de dezvoltare",SAR114B,matrix,,matrix
"Rata riscului de saracie sau excluziune sociala (AROPE nou), a persoanelor cu varsta de 18 ani si peste, dupa activitatea principala",SAR114C,matrix,,matrix
"Rata deprivarii materiale si sociale severe,pe sexe si grupe de varsta",SAR115A,matrix,,matrix
"Rata deprivarii materiale si sociale severe,pe macroregiuni si regiuni de dezvoltare",SAR115B,matrix,,matrix
"Rata persoanelor de sub 64 ani din gospodariile cu intensitate foarte redusa a muncii, pe sexe si grupe de varsta",SAR116A,matrix,,matrix
"Unitatile de invatamant, pe categorii, forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",SCL101A,matrix,,matrix
"Unitatile de invatamant, pe niveluri de educatie, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",SCL101B,matrix,,matrix
"Unitatile de invatamant pe niveluri de educatie, judete si localitati",SCL101C,matrix,,matrix
"Unitatile de invatamant, pe categorii si medii de rezidenta",SCL101D,matrix,,matrix
"Facultati pe forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",SCL101E,matrix,,matrix
"Gradul de cuprindere in invatamant a populatiei de varsta scolara, pe sexe",SCL102A,matrix,,matrix
"Populatia scolara, pe niveluri de educatie, varste scolare si sexe",SCL103A,matrix,,matrix
"Copii si elevi inscrisi in invatamantul preuniversitar, pe niveluri de educatie, limbi de predare, macroregiuni, regiuni de dezvoltare si judete",SCL103B,matrix,,matrix
"Populatia scolara, pe niveluri de educatie, judete si localitati",SCL103D,matrix,,matrix
"Populatia scolara, pe niveluri de educatie, medii de rezidenta, macroregiuni, regiuni de dezvoltare si judete",SCL103E,matrix,,matrix
"Populatia scolara, pe niveluri de educatie, sexe, macroregiuni, regiuni de dezvoltare si judete",SCL103F,matrix,,matrix
"Populatia scolara, pe niveluri de educatie, forme de invatamant, macroregiuni, regiuni de dezvoltare si judete",SCL103G,matrix,,matrix
"Populatia scolara, pe niveluri de educatie, forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",SCL103H,matrix,,matrix
"Populatia scolara, pe niveluri de educatie si medii de rezidenta",SCL103I,matrix,,matrix
"Elevii inscrisi in invatamantul preuniversitar, dupa studiul limbilor moderne",SCL103J,matrix,,matrix
"Elevi inscrisi in invatamantul profesional si postliceal, pe tipuri de scoli si profiluri de pregatire",SCL103K,matrix,,matrix
"Studenti si cursanti inscrisi in invatamantul superior, pe grupe de specializari",SCL103L,matrix,,matrix
"Personalul didactic,  pe niveluri de educatie, sexe, macroregiuni, regiuni de dezvoltare si judete",SCL104A,matrix,,matrix
"Personalul didactic din invatamantul preuniversitar, pe niveluri de educatie, limbi de predare, macroregiuni, regiuni de dezvoltare si judete",SCL104B,matrix,,matrix
"Personalul didactic, pe niveluri de educatie, forme de proprietate, macroregiuni, regiuni de dezvoltare si judete",SCL104C,matrix,,matrix
"Personalul didactic, pe niveluri de educatie, judete si localitati",SCL104D,matrix,,matrix
